date,doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P_Wh,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_mapped_Wh,P_mapped_Wh_kWh,P_mapped_Wh_mean,P_mapped_Wh_min,P_mapped_Wh_max,P_mapped_Wh_std,P_mapped_Wh_p10,P_mapped_Wh_p90,P_normalized_0_1_Wh_Wh,P_normalized_0_1_Wh_kWh,P_normalized_0_1_Wh_mean,P_normalized_0_1_Wh_min,P_normalized_0_1_Wh_max,P_normalized_0_1_Wh_std,P_normalized_0_1_Wh_p10,P_normalized_0_1_Wh_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_mapped_Wh,valid_frac_P_mapped_Wh,n_obs_P_normalized_0_1_Wh,valid_frac_P_normalized_0_1_Wh,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2005-02-06,37,2,6,0.3906,5.89426,5894.26,5.89426,245.59416666666667,0.0,968.5,345.3765650507166,0.0,813.958,390.6,0.3906,16.275000000000002,0.0,62.62,22.888203150930412,0.0,53.922,6.207094904882267,0.006207094904882266,0.2586289543700944,0.0,0.9951056911001728,0.36372055596531083,0.0,0.8568842075295995,326.9877944648149,0.3269877944648149,13.624491436033955,0.0,52.42185276340683,19.16068373677768,0.0,45.14038876889849,18.889166666666664,16.0,23.88,2.7584209671266744,16.379,23.08,0.9229166666666666,1.72,0.3806342437777136,0.501,1.548,49.97,14.015,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-07,38,2,7,0.42278,6.35706,6357.0599999999995,6.35706,264.8775,0.0,972.35,362.4990825445662,0.0,881.8919999999999,422.78,0.42278,17.61583333333333,0.0,63.51,24.090510835572594,0.0,58.40899999999999,6.718473077025408,0.006718473077025408,0.279936378209392,0.0,1.009248841293069,0.3828266437877462,0.0,0.9281879321537846,353.92703467443533,0.3539270346744353,14.746959778101472,0.0,53.16690943794264,20.16718639440504,0.0,48.89664640782225,18.562083333333334,12.96,23.43,3.503997691043843,13.247,23.009,1.2220833333333332,1.79,0.35201258829598775,0.76,1.66,50.28,14.119583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-08,39,2,8,0.45076,6.7529,6752.9,6.7528999999999995,281.37083333333334,0.0,1002.23,378.16504482792976,0.0,886.4789999999999,450.76,0.45076,18.781666666666666,0.0,65.79,25.24824034620453,0.0,59.00299999999999,7.163108293202074,0.007163108293202074,0.29846284555008645,0.0,1.0454807316748704,0.40122433182326933,0.0,0.9376272930690434,377.35027709411156,0.37735027709411156,15.722928212254649,0.0,55.07559395248381,21.13637077553245,0.0,49.39390895240009,18.861666666666668,15.79,22.93,2.504751426817624,15.856,22.526999999999997,1.2733333333333332,2.21,0.5018458681331538,0.781,2.049,50.59,14.22625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-09,40,2,9,0.41093,6.11262,6112.62,6.11262,254.6925,0.0,947.81,349.03443932792146,0.0,852.5609999999999,410.93,0.41093,17.122083333333332,0.0,62.9,23.494664700396516,0.0,57.217999999999996,6.530162594119995,0.0065301625941199945,0.2720901080883331,0.0,0.999555221497938,0.37335794560611485,0.0,0.9092615367832911,344.00689805280695,0.34400689805280693,14.33362075220029,0.0,52.656252616069786,19.668378371922675,0.0,47.899609891673784,17.886666666666667,13.4,22.08,2.753234724696637,14.303,21.594,1.16375,2.0,0.4892835267666564,0.5710000000000001,1.909,50.91,14.334583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-10,41,2,10,0.36684,5.32852,5328.5199999999995,5.328519999999999,222.02166666666665,0.0,834.38,299.40198855990116,0.0,680.268,366.84,0.36684,15.284999999999998,0.0,57.0,20.761459905105525,0.0,47.283,5.829520468271917,0.005829520468271917,0.24289668617799653,0.0,0.9057972595450312,0.3299240962490988,0.0,0.7513826635625914,307.09729268170173,0.3070972926817017,12.795720528404239,0.0,47.71711286352906,17.380296938658837,0.0,39.58260083379376,17.198333333333334,14.21,20.87,2.0406897100621704,14.819,20.08,1.7750000000000001,2.83,0.6009846992192501,1.1,2.55,51.23,14.444166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-11,42,2,11,0.34587,4.98264,4982.64,4.98264,207.61,0.0,794.72,287.4959944824941,0.0,663.8199999999999,345.87,0.34587,14.41125,0.0,55.16,20.18205236094684,0.0,46.574,5.496282423839297,0.005496282423839297,0.2290117676599707,0.0,0.8765574883597178,0.3207166266761399,0.0,0.7401158169482505,289.5424180019087,0.28954241800190866,12.064267416746196,0.0,46.1767709746011,16.895250356578135,0.0,38.989066921157935,16.327916666666667,13.66,19.12,1.7179486735428204,14.318000000000001,18.807,1.555,2.69,0.655783633459271,0.683,2.578,51.56,14.555416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-12,43,2,12,0.42474,6.19913,6199.13,6.19913,258.2970833333333,0.0,937.45,352.5715793310527,0.0,851.031,424.74,0.42474,17.6975,0.0,63.59,24.266346933114196,0.0,58.285999999999994,6.749619789809763,0.006749619789809764,0.2812341579087401,0.0,1.0105201356924305,0.38562088686287394,0.0,0.9262333170147665,355.567833643076,0.35556783364307604,14.815326401794835,0.0,53.233880824417774,20.314386234964253,0.0,48.79367790111675,16.169999999999998,13.67,19.79,2.0927140688381303,14.002,19.213,1.5929166666666665,2.69,0.7302678434577317,0.711,2.62,51.89,14.668333333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-13,44,2,13,0.45643,6.78834,6788.34,6.78834,282.8475,0.0,977.35,377.1956786747027,0.0,900.365,456.43,0.45643,19.017916666666668,0.0,64.82,25.39714619010272,0.0,60.254,7.2532112837568175,0.007253211283756817,0.3022171368232007,0.0,1.0300662870826127,0.40359062139051893,0.0,0.957507159239058,382.0968741105363,0.3820968741105363,15.920703087939012,0.0,54.26356589147287,21.261026160783835,0.0,50.441174008404914,16.3875,10.65,22.33,4.1251089577177815,10.879999999999999,21.842,1.5975,2.21,0.35417080133988904,1.191,2.0,52.22,14.779583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-14,45,2,14,0.44555,6.68466,6684.66,6.68466,278.5275,0.0,987.2,373.52245441204735,0.0,894.598,445.55,0.44555,18.564583333333335,0.0,64.57,24.88706281325731,0.0,59.385999999999996,7.080315245443661,0.00708031524544366,0.2950131352268192,0.0,1.026093492084608,0.3954847946381319,0.0,0.9437136150059863,372.9887655499188,0.37298876554991883,15.54119856457995,0.0,54.054280308738086,20.83401377371817,0.0,49.71453446514977,17.068749999999998,12.1,22.84,4.006614436045779,12.464,22.516,1.1775,1.86,0.38115670633298415,0.781,1.751,52.56,14.894583333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-15,46,2,15,0.45583999999999997,6.91268,6912.679999999999,6.912679999999999,288.0283333333333,0.0,1021.02,386.05062912690005,0.0,894.881,455.84,0.45583999999999997,18.993333333333332,0.0,66.16,25.419609627671083,0.0,58.964999999999996,7.243835487561526,0.007243835487561526,0.3018264786483969,0.0,1.0513604682719169,0.40394759192015717,0.0,0.9370234282293467,381.6029601352822,0.3816029601352822,15.900123338970092,0.0,55.38533661493127,21.279831255270718,0.0,49.362097543824405,18.672083333333333,11.74,25.0,4.641872728493988,12.468,24.526,1.3045833333333332,2.41,0.5293308258437306,0.781,1.9789999999999999,52.9,15.010416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-16,47,2,16,0.45822,6.9562,6956.2,6.9562,289.84166666666664,0.0,1027.11,392.5711884339015,0.0,945.48,458.22,0.45822,19.0925,0.0,66.48,25.81084542017847,0.0,61.995999999999995,7.28165649594253,0.007281656495942529,0.3034023539976054,0.0,1.0564456458693627,0.41016479031821185,0.0,0.9851895947851534,383.5953588829173,0.3835953588829173,15.983139953454888,0.0,55.65322216083179,21.60735129855716,0.0,51.89947594890083,19.118750000000002,13.05,24.99,4.002233411810049,14.795,24.606,1.4795833333333333,2.41,0.5062520352437171,0.9390000000000001,2.238,53.24,15.125833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-17,48,2,17,0.42012,6.30588,6305.88,6.30588,262.745,0.0,914.86,347.8827666851604,0.0,792.179,420.12,0.42012,17.505,0.0,59.94,23.23774085405033,0.0,53.017,6.67620253824664,0.00667620253824664,0.27817510576027665,0.0,0.9525173287215642,0.36927512251958605,0.0,0.8425026896368232,351.70023607413736,0.35170023607413736,14.654176503089056,0.0,50.17831131649003,19.453296544318597,0.0,44.3827749593986,18.661666666666665,14.06,23.89,3.5753487718794252,14.491999999999999,23.463,1.35125,1.93,0.3669653756916608,0.872,1.702,53.58,15.243333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-18,49,2,18,0.18271,2.66685,2666.85,2.6668499999999997,111.11874999999999,0.0,434.46,150.0682167871462,0.0,329.496,182.71,0.18271,7.612916666666667,0.0,30.85,10.598058263157236,0.0,23.197,2.903477496341625,0.002903477496341625,0.12097822901423438,0.0,0.4902429027537581,0.16841565142572623,0.0,0.36862770227484365,152.9542752858841,0.1529542752858841,6.373094803578504,0.0,25.82584090947143,8.872083197847907,0.0,19.419190650794445,16.430416666666666,14.55,18.12,0.9853513130579002,14.974,17.24,1.1433333333333333,1.93,0.4046863161669215,0.62,1.639,53.93,15.360833333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-19,50,2,19,0.15663,2.27072,2270.72,2.27072,94.61333333333333,0.0,400.38,137.15785173570495,0.0,314.758,156.63,0.15663,6.52625,0.0,28.64,9.79219023885428,0.0,22.323999999999998,2.4890355221497935,0.0024890355221497936,0.10370981342290807,0.0,0.4551233949713981,0.155609457601716,0.0,0.35475470214181176,131.1216032949922,0.1311216032949922,5.463400137291342,0.0,23.975756358096007,8.197456961553637,0.0,18.688365395884606,12.780416666666667,10.29,15.04,1.415920285052513,10.769,14.604000000000001,1.8808333333333334,2.55,0.39295886129042396,1.331,2.4869999999999997,54.28,15.479999999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-20,51,2,20,0.05279,0.8535200000000001,853.52,0.85352,35.56333333333333,0.0,225.4,58.16602090916824,0.0,108.00399999999998,52.79,0.05279,2.1995833333333334,0.0,15.93,3.9698170795299292,0.0,6.852999999999998,0.8388953917786345,0.0008388953917786345,0.034953974657443106,0.0,0.2531464972728482,0.06308507774619769,0.0,0.1089022564852999,44.192743650275425,0.04419274365027542,1.841364318761476,0.0,13.335677331859964,3.32330192335956,0.0,5.736936393925694,9.84125,9.29,11.09,0.4477801527729776,9.405000000000001,10.401,1.5920833333333333,2.21,0.35123359211767313,1.03,1.93,54.64,15.600000000000001,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-21,52,2,21,0.04263,0.73129,731.29,0.73129,30.470416666666665,0.0,105.86,41.937654500892535,0.0,101.01299999999999,42.63,0.04263,1.77625,0.0,6.67,2.6095507067892636,0.0,6.299999999999999,0.6774410030597307,0.0006774410030597306,0.02822670846082211,0.0,0.1059941705467606,0.04146883997988621,0.0,0.10011443394971392,35.6873775679341,0.0356873775679341,1.4869740653305874,0.0,5.58373934736384,2.184565361385357,0.0,5.273996684916369,11.329583333333334,10.16,12.2,0.7397266191063367,10.332,12.035,0.98375,1.38,0.22671208517681052,0.76,1.31,54.99,15.720416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-22,53,2,22,0.22934,3.29665,3296.65,3.29665,137.36041666666668,0.0,569.94,186.71005514198526,0.0,432.29,229.34,0.22934000000000002,9.555833333333334,0.0,40.4,13.284791866172997,0.0,30.613999999999997,3.6444832193694285,0.0036444832193694284,0.1518534674737262,0.0,0.6420036716775308,0.211111018701853,0.0,0.4864925842756418,191.99022217757465,0.19199022217757464,7.999592590732277,0.0,33.82055016993989,11.121261628888941,0.0,25.6282753193698,13.86125,11.5,16.42,1.6687623961435039,11.733,16.127,0.82375,1.31,0.3062084044511544,0.48,1.24,55.35,15.841666666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-23,54,2,23,0.32364,4.70817,4708.17,4.70817,196.17375,0.0,632.87,244.64243124116257,0.0,546.944,323.64,0.32364,13.485,0.0,43.13,17.03717852738279,0.0,38.231,5.143021492616735,0.005143021492616735,0.21429256219236395,0.0,0.6853865930557403,0.27074087053478557,0.0,0.6075357022748435,270.9327439851324,0.2709327439851324,11.28886433271385,0.0,36.10594873340366,14.262543345038916,0.0,32.00478845413297,16.582916666666666,13.36,20.14,2.2105546798832236,13.808,19.141000000000002,0.8470833333333333,1.86,0.5093344264537932,0.18200000000000005,1.5969999999999998,55.71,15.962916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-24,55,2,24,0.23076,3.37392,3373.92,3.37392,140.58,0.0,563.69,190.1915604354451,0.0,431.49299999999994,230.76,0.23076,9.615,0.0,39.16,13.295939556708737,0.0,30.182999999999993,3.6670486949580945,0.0036670486949580946,0.15279369562325393,0.0,0.6222986084874284,0.21128816865865177,0.0,0.47964348569908194,193.17896428750817,0.19317896428750816,8.049123511979507,0.0,32.7824936795754,11.130593832528621,0.0,25.26746697473504,17.713333333333335,14.83,20.58,1.6923142545732701,15.881,20.221999999999998,1.08125,2.07,0.4613808433481992,0.5920000000000001,1.7999999999999998,56.07,16.086666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-25,56,2,25,0.14304,2.13817,2138.17,2.13817,89.09041666666667,0.0,333.64,119.80164586512471,0.0,285.806,143.04,0.14304,5.96,0.0,23.29,8.305218893537077,0.0,19.801,2.2730743860582674,0.0022730743860582673,0.09471143275242781,0.0,0.3701055820141014,0.13197972831030702,0.0,0.3146612550219502,119.74483901752977,0.11974483901752977,4.9893682923970735,0.0,19.497044887571786,6.952650303495133,0.0,16.576255294925243,16.919166666666666,15.63,18.15,0.780478764252606,15.841,17.914,0.8562500000000001,1.31,0.4365159741088222,0.14,1.289,56.43,16.209166666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-26,57,2,26,0.20444,3.00398,3003.98,3.00398,125.16583333333334,0.0,642.9,201.84985325767502,0.0,455.18199999999996,204.44,0.20444,8.518333333333333,0.0,44.99,14.209483259174261,0.0,32.22,3.2487928375681783,0.0032487928375681784,0.13536636823200743,0.0,0.714944187840894,0.22580545606510605,0.0,0.5120138193428229,171.1453781371909,0.1711453781371909,7.131057422382955,0.0,37.6630334689504,11.895359937025352,0.0,26.972725902858002,15.573333333333332,13.64,18.11,1.408402322296181,13.728,17.821,1.4800000000000002,2.14,0.34537943847562663,1.072,1.839,56.8,16.332083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-27,58,2,27,0.30527,4.41768,4417.68,4.417680000000001,184.07000000000002,0.0,617.57,246.51189072652298,0.0,577.34,305.27,0.30527,12.719583333333333,0.0,43.06,17.309543856338124,0.0,40.375,4.8511005161633625,0.004851100516163363,0.20212918817347345,0.0,0.6842742104562991,0.2750690770008,0.0,0.6416063921777304,255.55443936578098,0.255554439365781,10.648101640240874,0.0,36.04734877023792,14.49055189138758,0.0,33.79962161166642,15.613750000000001,13.32,18.74,1.9855057673484386,13.599,18.561,1.3595833333333334,1.86,0.27315355080767406,0.988,1.702,57.16,16.455000000000002,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-02-28,59,2,28,0.14902,2.18701,2187.0099999999998,2.18701,91.12541666666665,0.0,415.05,124.18819971174769,0.0,253.748,149.02,0.14902,6.209166666666667,0.0,29.81,8.790784164787805,0.0,17.752,2.3681036424105355,0.0023681036424105357,0.09867098510043898,0.0,0.4737160755620593,0.13969593343362544,0.0,0.2821002272183052,124.75095015654563,0.12475095015654562,5.197956256522734,0.0,24.95521288529476,7.359137546493049,0.0,14.860950658831017,14.220416666666667,13.19,15.6,0.6386839673460791,13.559,15.094,1.4520833333333334,2.48,0.5848818473523681,0.83,2.21,57.53,16.579166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-01,60,3,1,0.17946,2.62066,2620.66,2.62066,109.19416666666666,0.0,498.98,172.46314620600936,0.0,412.84,179.46,0.17946,7.4775,0.0,35.52,12.305835042245468,0.0,29.330000000000002,2.851831161367566,0.002851831161367566,0.11882629839031526,0.0,0.5644547133164827,0.1955542396084063,0.0,0.4660883091658906,150.23356271033202,0.15023356271033203,6.259731779597168,0.0,29.73529559495706,10.301735431417505,0.0,24.553384566443988,14.379583333333334,12.97,16.54,1.1528772292820708,13.058,16.315,1.0320833333333332,1.93,0.3608080203324641,0.76,1.702,57.9,16.703333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-02,61,3,2,0.16505999999999998,2.4246,2424.6,2.4246,101.02499999999999,0.0,400.27,136.22302936888013,0.0,304.393,165.06,0.16506,6.8775,0.0,28.26,9.563771881882989,0.0,21.266999999999996,2.6229981694825053,0.0026229981694825054,0.10929159039510439,0.0,0.4490847465744312,0.15197962037760412,0.0,0.33795772489024856,138.17871314480888,0.13817871314480887,5.757446381033703,0.0,23.657642272339142,8.006238285769406,0.0,17.80350595208197,14.783333333333333,13.12,17.1,1.413139171787613,13.405999999999999,16.733,1.1879166666666667,1.59,0.25563185428959406,0.9,1.4989999999999999,58.27,16.828333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-03,62,3,3,0.20414000000000002,2.90707,2907.07,2.90707,121.12791666666668,0.0,530.6,188.95543718902906,0.0,446.128,204.14,0.20414,8.505833333333333,0.0,38.31,13.643715519916332,0.0,32.06099999999999,3.2440254835705726,0.0032440254835705727,0.1351677284821072,0.0,0.6087911054942131,0.21681473908688115,0.0,0.5094871217240919,170.89423543790917,0.1708942354379092,7.120593143246215,0.0,32.070922698277165,11.421731813012821,0.0,26.839620272238683,12.952916666666667,10.7,15.06,1.4097254717841694,10.964,14.762,1.85625,3.03,0.6083320925141206,1.24,2.739,58.64,16.95375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-04,63,3,4,0.28192,3.98373,3983.73,3.98373,165.98875,0.0,673.51,235.81686957601326,0.0,568.4939999999999,281.92,0.28192,11.746666666666668,0.0,48.02,17.013854116103676,0.0,41.064,4.48004146334974,0.00448004146334974,0.18666839430623916,0.0,0.7630944632167088,0.2703702181169414,0.0,0.6525554151922308,236.00716593835287,0.23600716593835286,9.833631914098037,0.0,40.19957473169589,14.24301749301294,0.0,34.37641267768346,11.524166666666666,8.97,14.04,1.5833039661654869,9.798,13.812,1.7616666666666667,2.62,0.5266272228854657,1.2329999999999999,2.4869999999999997,59.01,17.078333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-05,64,3,5,0.52019,7.36428,7364.28,7.36428,306.84499999999997,0.0,1078.62,406.562701929235,0.0,979.143,520.1899999999999,0.5201899999999999,21.67458333333333,0.0,75.17,28.877984239414705,0.0,68.937,8.26643292004789,0.008266432920047891,0.3444347050019954,0.0,1.19454,0.4589052453552008,0.0,1.095490275109751,435.4730691312137,0.4354730691312137,18.144711213800573,0.0,62.92798901669262,24.1749830390064,0.0,57.710080867949166,8.766666666666667,5.2,11.85,2.013242391649906,6.776,11.708,1.7149999999999999,3.31,1.0708956024302032,0.48,3.149,59.39,17.20375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-06,65,3,6,0.51832,7.52417,7524.17,7.52417,313.50708333333336,0.0,1075.87,411.0123655971094,0.0,969.0219999999999,518.32,0.51832,21.596666666666668,0.0,72.88,28.36055108722351,0.0,66.586,8.236716413462817,0.008236716413462818,0.3431965172276174,0.0,1.1581491978182783,0.4506826219998932,0.0,1.0581301109485166,433.9076129723576,0.4339076129723576,18.079483873848233,0.0,61.01093307884207,23.741817843875896,0.0,55.74195924791133,9.02625,1.77,14.96,4.985534564247284,1.913,14.714,1.4095833333333332,2.28,0.5193932845714997,0.781,2.1189999999999998,59.76,17.329583333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-07,66,3,7,0.45664,6.63134,6631.34,6.63134,276.30583333333334,0.0,993.58,365.59890772499597,0.0,862.2399999999999,456.64,0.45664,19.026666666666667,0.0,67.52,25.261521980150427,0.0,59.456999999999994,7.256548431555141,0.007256548431555141,0.3023561846481309,0.0,1.0729724730610617,0.4014353926588917,0.0,0.9448418887854195,382.27267400003353,0.3822726740000335,15.92802808333473,0.0,56.523850185008456,21.1474893935326,0.0,49.77397157064644,11.121666666666668,4.67,16.29,4.127587638093821,5.409,15.763,1.095,2.0,0.6518201939318782,0.28,1.909,60.13,17.454583333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-08,67,3,8,0.48189,7.07434,7074.34,7.07434,294.76416666666665,0.0,1016.21,386.3242322298344,0.0,910.4369999999999,481.89,0.48189,20.07875,0.0,68.25,26.41763217387041,0.0,61.905,7.657800726353598,0.007657800726353597,0.3190750302647332,0.0,1.084573034455235,0.4198073478379029,0.0,0.98374349740588,403.410517856246,0.403410517856246,16.80877157734358,0.0,57.134964086594,22.115318175925808,0.0,51.82329599678538,12.434166666666668,6.0,17.4,3.923191820185577,6.8549999999999995,17.127,1.2791666666666666,2.07,0.48392342788706877,0.76,1.958,60.51,17.580000000000002,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-09,68,3,9,0.43555,6.51422,6514.22,6.51422,271.42583333333334,0.0,968.06,360.5258837347932,0.0,879.106,435.55,0.43555,18.147916666666667,0.0,63.73,24.16724498683338,0.0,58.504999999999995,6.921403445523479,0.006921403445523479,0.288391810230145,0.0,1.012744900891313,0.3840460399969661,0.0,0.9297134854330183,364.61734224052776,0.3646173422405278,15.19238926002199,0.0,53.35108075074924,20.231423800654127,0.0,48.97701207159241,14.66375,7.98,20.66,4.929796549730945,8.219999999999999,20.296999999999997,1.2779166666666666,1.93,0.4854668677779617,0.641,1.86,60.88,17.705000000000002,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-10,69,3,10,0.35989,5.36134,5361.34,5.36134,223.38916666666668,0.0,910.18,312.23879729848727,0.0,669.181,359.89,0.35989,14.995416666666666,0.0,60.24,21.088944142280614,0.0,45.675000000000004,5.71907676732739,0.00571907676732739,0.23829486530530794,0.0,0.9572846827191698,0.33512820720659686,0.0,0.7258296461354263,301.279153481675,0.301279153481675,12.553298061736458,0.0,50.42945401577177,17.654447856313407,0.0,38.23647596564368,17.285833333333333,11.22,23.18,4.378015151488934,11.543,22.229,1.4116666666666668,2.48,0.6055300708194984,0.5920000000000001,2.2169999999999996,61.26,17.830833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-03-11,70,3,11,0.3721,5.52633,5526.33,5.52633,230.26375,0.0,924.97,324.0593380555145,0.0,775.7479999999999,372.1,0.37210000000000004,15.504166666666668,0.0,61.25,21.96188158500139,0.0,52.579,5.913108075029931,0.005913108075029931,0.24637950312624712,0.0,0.973334774511108,0.3490002132306446,0.0,0.8355423528003193,311.50066134244145,0.3115006613424414,12.979194222601727,0.0,51.27496777002026,18.385220741876697,0.0,44.01610661844727,18.26625,14.48,22.98,2.6901298053375076,15.161999999999999,22.366,1.5287499999999998,2.69,0.5677822033445418,0.921,2.518,61.63,17.95625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
