ds,yhat,yhat_lower,yhat_upper
2006-01-24,23.69936063472219,17.53924931687682,29.899075445482257
2006-01-25,23.716821965841653,17.341847452447826,29.51579800481247
2006-01-26,23.723129243108207,17.680426730658965,30.164250794565238
2006-01-27,23.70389012506652,17.576792248607255,29.913742041604582
2006-01-28,23.7304526457026,17.704508286878927,29.42261908520942
2006-01-29,23.737066651709796,17.640475198057878,29.86320856890799
2006-01-30,23.715282903623322,17.334092095825127,29.8062972378545
2006-01-31,23.699357328019097,17.89098891084078,30.393007058088017
2006-02-01,23.716818659138497,17.86277263569276,29.781825896287863
2006-02-02,23.723125936405097,17.601474027663468,29.923763518372034
2006-02-03,23.70388681836341,17.81270326522231,30.145032285551316
2006-02-04,23.73044933899946,16.870546342095484,29.85204430376067
2006-02-05,23.737063345006693,17.237504693552413,30.144700270326112
