date,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P_Wh,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2005-09-10,0.35985,5.45877,5458.77,5.45877,227.44875000000002,0.0,916.23,310.12379780973725,0.0,716.229,359.85,0.35985,14.99375,0.0,59.96,20.682871260706445,0.0,47.989999999999995,23.62708333333333,21.16,26.53,1.6923882768768361,21.871,26.282,1.2825,2.55,0.7514001423429751,0.44500000000000006,2.371,70.04,20.225416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-11,0.27476,4.18731,4187.3099999999995,4.187309999999999,174.47124999999997,0.0,661.4,249.38400634384854,0.0,637.073,274.76,0.27476,11.448333333333332,0.0,43.87,16.65085209117896,0.0,42.339,23.815416666666668,21.67,26.9,1.7775923608772848,21.77,26.518,1.0720833333333333,1.86,0.43174045309720477,0.62,1.702,69.7,20.369583333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-12,0.32996000000000003,5.02846,5028.46,5.02846,209.51916666666668,0.0,786.49,267.9597876209863,0.0,595.1189999999999,329.96,0.32996,13.748333333333333,0.0,51.65,17.882991595530015,0.0,39.943,24.573333333333334,20.98,27.46,2.0573170934954104,22.236,27.032,1.0262499999999999,1.93,0.41432829348550243,0.522,1.52,69.36,20.256666666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-13,0.37146,5.67463,5674.63,5.6746300000000005,236.44291666666666,0.0,777.55,302.2994418507866,0.0,720.16,371.46,0.37145999999999996,15.4775,0.0,51.19,20.152102112812383,0.0,47.632,24.470416666666665,21.44,27.69,2.119262544349816,22.276,27.365,1.115,2.28,0.42634951981147845,0.76,1.818,69.01,20.142916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-14,0.36377,5.62711,5627.11,5.62711,234.46291666666664,0.0,817.0,305.99335355781494,0.0,710.636,363.77,0.36377,15.157083333333333,0.0,52.96,20.07697350290207,0.0,46.382999999999996,24.712500000000002,21.01,27.92,2.434216685006746,21.495,27.751,0.8616666666666667,1.38,0.3365382162763877,0.431,1.2189999999999999,68.66,20.027083333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-15,0.35781,5.50413,5504.13,5.50413,229.33875,0.0,854.75,298.9469091925201,0.0,687.2119999999999,357.81,0.35781,14.90875,0.0,55.24,19.724906196393476,0.0,45.20099999999999,24.515833333333333,20.81,27.89,2.4424220278892923,21.323,27.333,0.8995833333333333,1.45,0.3600057869905241,0.36100000000000004,1.31,68.31,19.912499999999998,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-16,0.38619,5.99223,5992.23,5.992229999999999,249.67624999999998,0.0,880.62,328.3364236613376,0.0,791.608,386.19,0.38619,16.09125,0.0,56.38,21.422269053791744,0.0,51.479,24.587500000000002,20.58,28.46,2.6672787793848096,21.286,27.992,0.9175,1.59,0.3469776336608306,0.62,1.4989999999999999,67.96,19.795416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-17,0.33932,5.22056,5220.56,5.220560000000001,217.52333333333334,0.0,805.66,298.227114252481,0.0,692.358,339.32,0.33932,14.138333333333334,0.0,52.58,19.72432126272948,0.0,45.677,24.0,20.49,28.04,2.573770706992741,20.939,27.631999999999998,1.055,1.72,0.37473468875528687,0.641,1.4289999999999998,67.6,19.676666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-18,0.37286,5.77199,5771.99,5.77199,240.49958333333333,0.0,903.69,318.76408761338337,0.0,778.6879999999999,372.86,0.37286,15.535833333333334,0.0,58.19,20.84909505213005,0.0,50.757999999999996,24.444999999999997,20.85,28.4,2.676378149664208,20.97,27.624,0.9425,1.66,0.3922648838864305,0.501,1.4289999999999998,67.25,19.558333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-19,0.41824999999999996,6.47489,6474.89,6.47489,269.7870833333333,0.0,916.04,352.1712782955767,0.0,841.559,418.25,0.41825,17.427083333333332,0.0,58.87,22.979114426340296,0.0,54.483,24.235,19.84,28.22,2.7706536663990375,20.675,27.8,1.02875,1.86,0.4285396080319459,0.55,1.548,66.89,19.438333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-20,0.36774,5.65245,5652.45,5.65245,235.51874999999998,0.0,812.5,311.4690701974659,0.0,761.8369999999999,367.74,0.36774,15.3225,0.0,52.91,20.53318803472966,0.0,49.90899999999999,24.0775,19.71,28.09,2.796246319311099,20.39,27.691,0.9858333333333333,1.66,0.4332076183306454,0.47300000000000003,1.59,66.53,19.31833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-21,0.36930999999999997,5.6303,5630.3,5.6303,234.59583333333333,0.0,798.57,306.1192064328886,0.0,738.7189999999999,369.31,0.36931,15.387916666666667,0.0,52.42,20.346330719121912,0.0,48.830999999999996,24.355833333333333,20.37,27.78,2.6063849971988384,20.564999999999998,27.328,1.1829166666666666,1.86,0.39705961841984155,0.76,1.769,66.16,19.196666666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-22,0.12906,2.0448399999999998,2044.84,2.0448399999999998,85.20166666666667,0.0,313.28,109.06765437967417,0.0,244.634,129.06,0.12906,5.3775,0.0,20.84,7.1603505197174115,0.0,15.974,24.310833333333335,22.03,26.85,1.703160531805928,22.294,26.597,0.6925,1.45,0.36940904628644505,0.20000000000000007,1.198,65.8,19.075416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-23,0.24727000000000002,3.82851,3828.51,3.82851,159.52125,0.0,750.39,230.0185635478807,0.0,514.8439999999999,247.27,0.24727000000000002,10.302916666666667,0.0,48.36,15.125034668782881,0.0,34.033,24.511666666666667,22.32,28.4,2.0288970374086994,22.385,27.303,0.7620833333333333,1.52,0.29324243074358425,0.41,1.061,65.43,18.9525,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-24,0.35921,5.61247,5612.47,5.61247,233.8529166666667,0.0,961.38,330.6672400975517,0.0,798.9409999999999,359.21,0.35921,14.967083333333333,0.0,60.47,21.310693881989955,0.0,51.349999999999994,24.890833333333333,20.84,30.3,3.1178963318609383,21.058,29.276,0.9908333333333333,1.86,0.49918992348618674,0.31900000000000006,1.66,65.07,18.829583333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-25,0.17548999999999998,2.69412,2694.12,2.69412,112.255,0.0,407.88,148.0473441900905,0.0,330.977,175.48999999999998,0.17548999999999998,7.312083333333333,0.0,27.36,9.990093344720652,0.0,22.401999999999997,22.964583333333334,21.18,25.37,1.405813950108207,21.396,24.908,0.8275,1.59,0.4468853563713297,0.231,1.359,64.7,18.705000000000002,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-26,0.29789,4.52311,4523.11,4.52311,188.46291666666664,0.0,753.48,255.0350781751774,0.0,597.1039999999999,297.89,0.29789,12.412083333333333,0.0,49.59,17.052393936021865,0.0,39.815999999999995,23.067916666666665,20.08,26.25,2.0934597516752182,20.362000000000002,25.508,0.8725,1.38,0.4246149150547547,0.48,1.38,64.33,18.580833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-27,0.36930999999999997,5.68019,5680.19,5.68019,236.67458333333332,0.0,864.47,321.32975029695865,0.0,767.134,369.31,0.36931,15.387916666666667,0.0,55.76,21.11209234768315,0.0,50.339,23.33875,19.22,27.08,2.5237365543281594,19.657999999999998,26.490000000000002,1.0554166666666667,1.52,0.3287258560043567,0.641,1.45,63.96,18.45625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-28,0.36697,5.6205799999999995,5620.58,5.62058,234.19083333333333,0.0,893.51,312.3062820640447,0.0,757.4929999999999,366.97,0.36697,15.290416666666667,0.0,57.77,20.601501523826652,0.0,49.776999999999994,23.324583333333333,18.74,27.15,2.690437137855784,19.461,26.704,1.06125,1.59,0.34922663004191823,0.69,1.45,63.59,18.330833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-29,0.34342,5.23672,5236.72,5.23672,218.1966666666667,0.0,850.88,298.8211194251383,0.0,748.3019999999999,343.42,0.34342,14.309166666666668,0.0,55.53,19.877609408505375,0.0,49.521,23.438333333333333,20.89,26.5,1.9433446441115625,21.276,26.071,1.0050000000000001,1.86,0.34259876392578864,0.641,1.4289999999999998,63.21,18.204166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-30,0.30616,4.65979,4659.79,4.65979,194.15791666666667,0.0,798.86,274.4818338010284,0.0,652.4769999999999,306.15999999999997,0.30616,12.756666666666666,0.0,52.79,18.33151969948901,0.0,43.493999999999986,23.713333333333335,21.33,26.19,1.5663601303566863,21.834,25.91,0.8016666666666667,1.79,0.49200271001963664,0.24900000000000003,1.569,62.84,18.077916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-01,0.28282999999999997,4.29971,4299.71,4.29971,179.15458333333333,0.0,713.47,239.93668025179815,0.0,547.7539999999999,282.83,0.28282999999999997,11.784583333333332,0.0,47.23,16.104060243944062,0.0,36.74699999999999,23.87875,20.68,26.75,1.800235039002455,22.077,26.172,1.2874999999999999,2.28,0.5362612114972718,0.641,2.0279999999999996,62.47,17.951249999999998,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-02,0.02728,0.55282,552.82,0.5528200000000001,23.034166666666668,0.0,85.84,29.66936949501765,0.0,69.98999999999998,27.28,0.027280000000000002,1.1366666666666667,0.0,4.84,1.615228255956594,0.0,3.7719999999999994,22.711250000000003,21.45,24.19,0.7375418190059528,21.948,23.770000000000003,2.6554166666666665,6.48,1.6521079530120901,1.31,5.578999999999999,62.1,17.825,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-03,0.38182,5.860460000000001,5860.46,5.86046,244.18583333333333,0.0,814.62,325.1090106934256,0.0,790.3389999999999,381.82,0.38182,15.909166666666666,0.0,53.16,21.367753420326718,0.0,51.635,23.006249999999998,18.66,26.69,2.7455257079553066,19.322,26.454,0.9466666666666667,1.66,0.4233989450467097,0.3400000000000001,1.52,61.72,17.697083333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-04,0.31265,4.74268,4742.68,4.74268,197.61166666666668,0.0,755.48,274.5481793256231,0.0,637.361,312.65,0.31265,13.027083333333332,0.0,50.3,18.42493477757712,0.0,42.550999999999995,23.107083333333332,19.36,26.2,2.3178616066401,19.886,25.945,1.0458333333333334,1.86,0.376747137742414,0.711,1.4849999999999999,61.35,17.570416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-05,0.37838,5.81004,5810.04,5.81004,242.085,0.0,892.29,327.1233426201141,0.0,798.449,378.38,0.37838,15.765833333333333,0.0,57.64,21.440200541864396,0.0,52.055,23.45,19.5,27.69,2.9428498462190196,19.727,27.094,1.0383333333333333,1.52,0.3500641763109043,0.49400000000000005,1.45,60.98,17.442083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-06,0.3446,5.25574,5255.74,5.255739999999999,218.98916666666665,0.0,760.69,290.4478530149853,0.0,696.871,344.6,0.3446,14.358333333333334,0.0,49.94,19.25542242469957,0.0,45.975,23.360833333333332,20.03,27.01,2.4891589581303526,20.339000000000002,26.887,1.015,1.52,0.33752294607986993,0.5710000000000001,1.38,60.6,17.31416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-07,0.21866,3.32924,3329.2400000000002,3.3292400000000004,138.71833333333333,0.0,558.59,189.1318959067332,0.0,451.34499999999997,218.66,0.21866,9.110833333333334,0.0,37.5,12.728741840440463,0.0,30.357,22.692916666666665,19.84,25.61,2.0041684368306982,20.213,25.47,0.9275000000000001,1.31,0.25296932276635753,0.5710000000000001,1.17,60.23,17.186666666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-08,0.13673,2.12315,2123.15,2.12315,88.46458333333334,0.0,334.09,117.19753299003045,0.0,264.846,136.73,0.13673,5.697083333333333,0.0,22.44,7.8138842309930805,0.0,17.735999999999997,22.9525,20.57,25.68,1.6132286018227955,20.784000000000002,25.092,1.4916666666666665,2.62,0.6713041600960915,0.711,2.238,59.86,17.058333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-09,0.14373,2.22187,2221.87,2.22187,92.57791666666667,0.0,426.41,130.3096066390638,0.0,271.836,143.73,0.14373,5.98875,0.0,28.83,8.767781094786011,0.0,18.12,22.739166666666666,21.26,25.31,1.3469705676609733,21.368000000000002,24.453,1.445,1.93,0.22536926220721865,1.191,1.72,59.48,16.93,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-10,0.37465,5.71631,5716.31,5.71631,238.17958333333334,0.0,857.99,319.7194754846295,0.0,737.459,374.65,0.37465,15.610416666666666,0.0,55.83,21.117786749802757,0.0,48.73,23.105,19.41,26.84,2.4433067400731647,20.278000000000002,26.214,1.0895833333333333,1.52,0.2689509275858243,0.802,1.4289999999999998,59.11,16.800833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-11,0.35162,5.28391,5283.91,5.28391,220.16291666666666,0.0,802.63,289.24161635258093,0.0,657.033,351.62,0.35162,14.650833333333333,0.0,53.17,19.470120679527444,0.0,44.22,22.868750000000002,20.02,25.79,1.9563815589878737,20.979000000000003,25.536,1.21875,2.07,0.4032402725315321,0.83,1.818,58.74,16.674166666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-12,0.4151,6.32733,6327.33,6.32733,263.63875,0.0,940.12,351.5625923528381,0.0,815.628,415.1,0.4151,17.295833333333334,0.0,60.74,23.142798281945954,0.0,53.519999999999996,22.63208333333333,19.45,26.55,2.4483694292975553,19.943,25.868000000000002,1.2616666666666667,1.86,0.32349540238204133,0.851,1.72,58.37,16.54625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-13,0.37551,5.68225,5682.25,5.68225,236.76041666666666,0.0,890.68,311.00162382463213,0.0,714.0719999999999,375.51,0.37551,15.64625,0.0,57.88,20.672178912206157,0.0,47.458,22.507916666666663,18.77,25.83,2.5135389552800156,19.401999999999997,25.605,1.16375,1.79,0.37143449887769137,0.62,1.4989999999999999,58.01,16.419166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-14,0.41173,6.29698,6296.98,6.29698,262.37416666666667,0.0,973.39,351.32239813888606,0.0,841.3469999999999,411.73,0.41173000000000004,17.155416666666667,0.0,60.39,22.95398610437216,0.0,53.983999999999995,22.6075,20.05,25.85,1.9785902974636744,20.535,25.433,1.2266666666666666,3.1,0.9217830861818926,0.522,2.8089999999999997,57.64,16.291666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-15,0.40641,6.06984,6069.84,6.06984,252.91,0.0,862.59,329.7566132243861,0.0,767.983,406.41,0.40641000000000005,16.93375,0.0,57.3,22.248821133889905,0.0,51.51,21.76,18.75,24.77,2.006183918050258,19.396,24.583,1.3970833333333335,2.62,0.7920665275454903,0.5710000000000001,2.55,57.27,16.164166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-16,0.45201,6.85953,6859.53,6.8595299999999995,285.81374999999997,0.0,1001.87,377.89623325909594,0.0,898.756,452.01,0.45200999999999997,18.83375,0.0,64.94,24.96895739017098,0.0,59.12,21.642916666666668,18.78,25.0,2.1099566844238575,19.241,24.698,1.0341666666666667,1.93,0.6216382050445537,0.34,1.86,56.91,16.297083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-17,0.42394,6.41884,6418.84,6.41884,267.45166666666665,0.0,937.58,353.08307599433766,0.0,836.4449999999999,423.94,0.42394,17.664166666666667,0.0,60.97,23.4154790714375,0.0,55.119,21.55875,18.65,24.69,2.0514095101322094,19.117,24.543,1.075,2.14,0.5823639979316685,0.55,2.0,56.55,16.175416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-18,0.35314,5.2813,5281.3,5.2813,220.05416666666667,0.0,858.63,297.94196522603795,0.0,668.15,353.14,0.35314,14.714166666666666,0.0,56.44,20.060690723871907,0.0,45.077999999999996,21.079583333333332,16.75,24.77,2.5872773656233026,17.247,24.194,1.3429166666666665,2.28,0.49552325586338464,0.83,2.21,56.19,16.054166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-19,0.31417,4.72642,4726.42,4.72642,196.93416666666667,0.0,832.97,277.72294633503816,0.0,646.2099999999999,314.17,0.31417,13.090416666666668,0.0,55.0,18.608347701143877,0.0,43.227,21.728333333333335,19.34,25.12,2.0493745953056166,19.373,24.681,1.1129166666666668,1.86,0.3959521179513313,0.641,1.6179999999999999,55.83,15.932916666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-20,0.32494,4.89363,4893.63,4.89363,203.90125,0.0,845.73,282.80496584583733,0.0,657.3629999999999,324.94,0.32494,13.539166666666667,0.0,55.4,18.91049166276584,0.0,44.099999999999994,21.72583333333333,18.68,25.35,2.2657677778599483,19.263,24.927,1.0516666666666667,1.79,0.3386375087299701,0.711,1.548,55.47,15.812083333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-21,0.3411,5.10164,5101.64,5.101640000000001,212.56833333333336,0.0,761.64,283.08377367634586,0.0,672.355,341.09999999999997,0.34109999999999996,14.212499999999999,0.0,50.73,19.11668250507917,0.0,45.303999999999995,21.829583333333332,18.72,24.81,2.0632888039258583,19.596,24.542,1.2666666666666666,2.34,0.45588582348870094,0.802,1.839,55.12,15.6925,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-22,0.41848,6.28932,6289.32,6.28932,262.055,0.0,927.81,345.6764807182276,0.0,794.7429999999999,418.48,0.41848,17.436666666666667,0.0,61.25,23.100189283370305,0.0,53.064,20.950416666666666,18.26,24.44,2.1895810184215336,18.712,24.109,1.4033333333333333,2.83,0.6881460074259181,0.851,2.578,54.76,15.572083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-23,0.35656,5.2773900000000005,5277.39,5.2773900000000005,219.89125,0.0,799.5,299.13861828681274,0.0,706.422,356.56,0.35656,14.856666666666667,0.0,53.93,20.424260865060894,0.0,48.243,19.659583333333334,17.43,22.79,1.9914610742228736,17.527,22.429000000000002,1.2745833333333334,2.14,0.48191627602878195,0.711,1.958,54.41,15.453333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-24,0.40377,6.05274,6052.74,6.05274,252.1975,0.0,903.87,341.4976676252391,0.0,812.0409999999999,403.77,0.40376999999999996,16.82375,0.0,59.35,22.871530777556096,0.0,54.190999999999995,19.885,16.62,23.66,2.43836902011588,17.03,23.221,1.1624999999999999,2.14,0.43132001637037326,0.781,1.888,54.07,15.33625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-25,0.40488,6.11496,6114.96,6.11496,254.79,0.0,921.44,341.6824149767556,0.0,759.26,404.88,0.40488,16.87,0.0,59.91,22.691422244501574,0.0,50.678,20.547916666666666,15.46,24.79,2.966986436519849,16.778,24.346,1.0925,1.93,0.39698045072883575,0.641,1.569,53.72,15.218333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-26,0.45675,6.92625,6926.25,6.92625,288.59375,0.0,1007.18,383.38960880219486,0.0,912.0609999999999,456.75,0.45675,19.03125,0.0,65.29,25.299413520011125,0.0,59.88999999999999,20.552916666666665,15.68,25.77,3.7697554749054634,15.796,25.386,1.5962500000000002,2.21,0.33939604286591724,1.331,2.1189999999999998,53.38,15.103333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-27,0.43659000000000003,6.68867,6688.67,6.68867,278.69458333333336,0.0,982.0,370.5870892772025,0.0,868.646,436.59,0.43659,18.19125,0.0,63.03,24.218152787868068,0.0,56.717999999999996,21.769166666666667,16.7,26.84,3.864398166390958,17.268,26.698999999999998,1.3133333333333332,1.79,0.31437538716949676,0.9390000000000001,1.66,53.04,14.987499999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-28,0.40345,6.19756,6197.56,6.19756,258.2316666666667,0.0,942.9,358.4733973352854,0.0,890.968,403.45,0.40345,16.810416666666665,0.0,60.66,23.34201389902591,0.0,57.57899999999999,21.93625,16.43,27.22,3.8436676466964297,17.258,26.836000000000002,1.1554166666666668,1.59,0.3366455905298455,0.641,1.4989999999999999,52.71,14.874166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-29,0.4379,6.60275,6602.75,6.60275,275.1145833333333,0.0,946.28,368.2538385877348,0.0,892.23,437.9,0.43789999999999996,18.245833333333334,0.0,61.94,24.49745610868813,0.0,59.044999999999995,21.176666666666666,17.6,25.24,2.8254536637143954,18.209,25.091,1.7333333333333334,2.69,0.42893869701520454,1.331,2.42,52.37,14.760833333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-30,0.28751,4.25061,4250.61,4.25061,177.10875,0.0,772.13,259.3129924696928,0.0,576.4179999999999,287.51,0.28751,11.979583333333332,0.0,52.17,17.79529553834669,0.0,39.521,20.313750000000002,16.69,24.18,2.386938757160473,17.298000000000002,23.532,1.9887499999999998,3.03,0.521572142661013,1.471,2.767,52.04,14.648333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-31,0.19008999999999998,2.85255,2852.55,2.8525500000000004,118.85625,0.0,544.77,169.967171429035,0.0,377.34099999999995,190.09,0.19009,7.920416666666667,0.0,37.08,11.614415135910862,0.0,25.868999999999996,20.469583333333333,17.56,23.41,1.7899780886846106,18.128,22.919,1.3720833333333333,1.93,0.35651671302572424,0.9,1.72,51.72,14.537500000000001,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-01,0.34219,5.16564,5165.64,5.165640000000001,215.235,0.0,836.79,305.085020979541,0.0,727.688,342.19,0.34219,14.257916666666667,0.0,54.88,20.31113786960177,0.0,48.469,21.69333333333333,18.11,25.8,2.653356638161439,18.634,25.384999999999998,1.0979166666666667,1.72,0.294795126599248,0.781,1.548,51.39,14.427916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-02,0.29719,4.45912,4459.12,4.4591199999999995,185.79666666666665,0.0,716.24,254.1096452948688,0.0,601.4849999999999,297.19,0.29719,12.382916666666667,0.0,47.61,17.11411964207299,0.0,40.44699999999999,22.320416666666663,18.99,25.7,2.2741505421598185,19.346,25.153,0.9533333333333333,1.79,0.35455626482624203,0.501,1.408,51.07,14.318333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-03,0.40951,6.27136,6271.36,6.27136,261.3066666666667,0.0,942.2,356.3728965889359,0.0,858.9419999999999,409.51,0.40951,17.062916666666666,0.0,60.7,23.306756340666293,0.0,56.05599999999999,22.847916666666666,17.75,26.99,2.9823436642821806,18.724,26.773,0.9854166666666666,2.0,0.5544835369545458,0.34,1.8489999999999998,50.76,14.211666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-04,0.38137,5.79467,5794.67,5.79467,241.44458333333333,0.0,861.65,325.5452133158501,0.0,791.4209999999999,381.37,0.38137,15.890416666666667,0.0,56.2,21.55247337347834,0.0,52.273999999999994,23.71083333333333,21.15,27.31,2.0961349870793065,21.34,26.820999999999998,0.9504166666666666,2.21,0.6309653002700921,0.41,1.818,50.45,14.104999999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-05,0.25994,3.88213,3882.13,3.88213,161.75541666666666,0.0,643.71,218.5375582878777,0.0,470.54999999999995,259.94,0.25994,10.830833333333333,0.0,43.24,14.843851286458403,0.0,31.926999999999996,23.010833333333334,21.16,25.93,1.5285142449782558,21.358,25.291999999999998,1.0316666666666665,2.0,0.5123574386378481,0.55,1.702,50.14,14.000833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-06,0.28089,4.19845,4198.45,4.19845,174.93541666666667,0.0,638.08,235.33804143751374,0.0,546.1059999999999,280.89,0.28089,11.70375,0.0,42.84,15.951719768945182,0.0,36.974,22.911666666666665,20.98,25.96,1.6396332216228333,21.311999999999998,25.552999999999997,0.8104166666666667,1.66,0.42043951295991555,0.41,1.4359999999999997,49.84,13.897916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-07,0.32180000000000003,4.836860000000001,4836.860000000001,4.836860000000001,201.53583333333336,0.0,780.46,273.6135136332883,0.0,628.137,321.8,0.32180000000000003,13.408333333333333,0.0,51.65,18.383912548195777,0.0,42.224,22.935,21.3,25.57,1.5527675152841587,21.511,25.291,0.7929166666666667,1.66,0.47425437282636373,0.41,1.52,49.54,13.79625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-08,0.4172,6.38058,6380.58,6.38058,265.8575,0.0,923.73,361.19234117560273,0.0,872.7109999999999,417.2,0.4172,17.383333333333333,0.0,59.78,23.683704481584265,0.0,56.839999999999996,23.21666666666667,20.45,26.73,2.0557653111415117,21.261,26.329,0.9658333333333333,1.86,0.48346499955746686,0.452,1.702,49.24,13.694583333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-09,0.36974,5.58138,5581.38,5.58138,232.5575,0.0,892.62,319.5915058218511,0.0,776.2429999999999,369.74,0.36974,15.405833333333334,0.0,58.47,21.270399500891756,0.0,51.63,22.00208333333333,17.3,26.3,2.8625041927695385,18.52,25.907,1.1608333333333334,1.86,0.43897030370656276,0.711,1.818,48.95,13.59625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-10,0.36508,5.56505,5565.05,5.56505,231.87708333333333,0.0,918.69,324.39693851392946,0.0,816.689,365.08,0.36507999999999996,15.211666666666666,0.0,58.9,21.23456875344841,0.0,53.473,20.736250000000002,15.84,26.55,3.846894639779628,16.262,26.006,1.1508333333333334,1.66,0.47851142975460587,0.48,1.66,48.67,13.499166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-11,0.40405,6.15611,6156.11,6.15611,256.5045833333333,0.0,915.37,348.16704171841036,0.0,841.852,404.05,0.40405,16.835416666666667,0.0,59.09,22.88392885452235,0.0,55.041,21.0325,15.81,26.33,3.889789588586801,16.374000000000002,26.028000000000002,1.2304166666666667,1.59,0.3421985079461623,0.69,1.52,48.38,13.40375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-12,0.17042000000000002,2.61162,2611.62,2.61162,108.8175,0.0,488.26,154.62070152894904,0.0,339.24399999999997,170.42000000000002,0.17042000000000002,7.100833333333334,0.0,33.02,10.418698039610312,0.0,23.032999999999998,21.670833333333334,17.01,26.26,3.0424073944202785,17.237000000000002,24.828,0.9725,1.66,0.4725163903299384,0.28,1.569,48.11,13.309583333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
