time,P,G(i),H_sun,T2m,WS10m,Int,P_Wh_min_max_scaled,P_max_normalization,P_wh_max_scaled
2005-05-23 11:00:00,0.0,0.0,0.0,24.31,0.21,0.0,0.0,0.0,0.0
2005-05-23 12:00:00,0.0,0.0,0.0,24.13,0.14,0.0,0.0,0.0,0.0
2005-05-23 13:00:00,0.0,0.0,0.0,24.0,0.21,0.0,0.0,0.0,0.0
2005-05-23 14:00:00,0.0,0.0,0.0,23.79,0.14,0.0,0.0,0.0,0.0
2005-05-23 15:00:00,0.0,0.0,0.0,23.42,0.48,0.0,0.0,0.0,0.0
2005-05-23 16:00:00,0.0,0.0,0.0,22.08,0.97,0.0,0.0,0.0,0.0
2005-05-23 17:00:00,0.0,0.0,0.0,21.9,0.83,0.0,0.0,0.0,0.0
2005-05-23 18:00:00,0.0,0.0,0.0,22.42,0.55,0.0,0.0,0.0,0.0
2005-05-23 19:00:00,0.0,0.0,0.0,22.2,0.69,0.0,0.0,0.0,0.0
2005-05-23 20:00:00,0.0,0.0,0.0,22.01,0.55,0.0,0.0,0.0,0.0
2005-05-23 21:00:00,0.18,10.58,3.15,22.19,0.07,0.0,0.0028604123985632563,0.0023945723027803643,0.0028604123985632563
2005-05-23 22:00:00,3.33,67.72,16.13,22.29,0.07,0.0,0.05291762937342024,0.04429958760143674,0.05291762937342024
2005-05-23 23:00:00,7.44,127.13,29.45,22.48,0.28,0.0,0.11823037914061461,0.0989756551815884,0.11823037914061461
2005-05-24 00:00:00,12.87,199.64,43.01,22.96,0.48,0.0,0.2045194864972728,0.17121191964879603,0.2045194864972728
2005-05-24 01:00:00,26.23,390.09,56.66,23.48,0.48,0.0,0.4168256511906345,0.3489423972329387,0.4168256511906345
2005-05-24 02:00:00,33.11,494.3,70.33,24.62,0.83,0.0,0.526156969535719,0.4404682719169881,0.526156969535719
2005-05-24 03:00:00,36.57,540.09,83.51,25.25,2.28,0.0,0.5811404523081016,0.4864972728482107,0.5811404523081016
2005-05-24 04:00:00,27.91,409.66,81.02,24.55,1.93,0.0,0.4435228335772249,0.3712917387255554,0.4435228335772249
2005-05-24 05:00:00,36.79,540.99,67.58,24.58,1.86,0.0,0.5846365119063456,0.4894239723293867,0.5846365119063456
2005-05-24 06:00:00,32.87,485.52,53.9,24.8,1.93,0.0,0.5223430863376346,0.4372755088466143,0.5223430863376346
2005-05-24 07:00:00,15.35,235.96,40.27,24.57,1.52,0.0,0.24392961287747772,0.20420380470932553,0.24392961287747772
2005-05-24 08:00:00,7.73,130.18,26.79,23.3,1.45,0.0,0.12283882133829986,0.10283357722495677,0.12283882133829986
2005-05-24 09:00:00,1.3,33.66,13.54,21.96,0.62,0.0,0.020658533989623522,0.01729413329785819,0.020658533989623522
2005-05-24 10:00:00,0.0,3.1,0.66,21.26,0.48,0.0,0.0,0.0,0.0
2005-05-24 11:00:00,0.0,0.0,0.0,21.06,0.76,0.0,0.0,0.0,0.0
2005-05-24 12:00:00,0.0,0.0,0.0,21.12,0.9,0.0,0.0,0.0,0.0
2005-05-24 13:00:00,0.0,0.0,0.0,21.04,0.83,0.0,0.0,0.0,0.0
2005-05-24 14:00:00,0.0,0.0,0.0,20.98,0.69,0.0,0.0,0.0,0.0
2005-05-24 15:00:00,0.0,0.0,0.0,20.74,0.76,0.0,0.0,0.0,0.0
2005-05-24 16:00:00,0.0,0.0,0.0,20.17,0.9,0.0,0.0,0.0,0.0
2005-05-24 17:00:00,0.0,0.0,0.0,20.08,0.9,0.0,0.0,0.0,0.0
2005-05-24 18:00:00,0.0,0.0,0.0,20.48,0.76,0.0,0.0,0.0,0.0
2005-05-24 19:00:00,0.0,0.0,0.0,19.34,1.17,0.0,0.0,0.0,0.0
2005-05-24 20:00:00,0.0,0.0,0.0,19.3,1.1,0.0,0.0,0.0,0.0
2005-05-24 21:00:00,0.15,9.88,3.21,19.07,1.17,0.0,0.0023836769988027137,0.001995476918983637,0.0023836769988027137
2005-05-24 22:00:00,3.04,67.08,16.18,19.46,1.1,0.0,0.048309187175735,0.04044166555806838,0.048309187175735
2005-05-24 23:00:00,11.94,195.78,29.49,21.79,0.69,0.0,0.189740689104696,0.1588399627510975,0.189740689104696
2005-05-25 00:00:00,20.5,308.62,43.03,22.64,0.41,0.0,0.3257691898363708,0.2727151789277637,0.3257691898363708
2005-05-25 01:00:00,31.8,471.97,56.68,23.52,0.55,0.0,0.5053395237461753,0.42304110682453105,0.5053395237461753
2005-05-25 02:00:00,32.54,482.72,70.35,24.57,0.69,0.0,0.5170989969402686,0.4328854596248503,0.5170989969402686
2005-05-25 03:00:00,46.01,696.58,83.59,24.81,0.69,0.0,0.7311531914327524,0.6120792869495809,0.7311531914327524
2005-05-25 04:00:00,44.95,679.49,81.11,25.65,1.03,0.0,0.7143085406412133,0.5979779167220967,0.7143085406412133
2005-05-25 05:00:00,36.68,543.3,67.65,25.9,1.66,0.0,0.5828884821072235,0.4879606225887987,0.5828884821072235
2005-05-25 06:00:00,30.4,450.64,53.97,25.4,1.72,0.0,0.4830918717573499,0.40441665558068374,0.4830918717573499
2005-05-25 07:00:00,24.43,370.7,40.34,25.48,1.17,0.0,0.38822152720500197,0.324996674205135,0.38822152720500197
2005-05-25 08:00:00,11.96,205.09,26.86,25.41,1.03,0.0,0.1900585127045364,0.15910602634029533,0.1900585127045364
2005-05-25 09:00:00,2.66,59.83,13.62,25.17,0.83,0.0,0.04227053877876812,0.03538645736330983,0.04227053877876812
2005-05-25 10:00:00,0.05,7.39,0.75,24.34,0.83,0.0,0.0007945589996009047,0.0006651589729945457,0.0007945589996009047
2005-05-25 11:00:00,0.0,0.0,0.0,23.31,0.9,0.0,0.0,0.0,0.0
2005-05-25 12:00:00,0.0,0.0,0.0,22.56,0.83,0.0,0.0,0.0,0.0
2005-05-25 13:00:00,0.0,0.0,0.0,21.98,0.83,0.0,0.0,0.0,0.0
2005-05-25 14:00:00,0.0,0.0,0.0,22.03,0.76,0.0,0.0,0.0,0.0
2005-05-25 15:00:00,0.0,0.0,0.0,22.37,0.62,0.0,0.0,0.0,0.0
2005-05-25 16:00:00,0.0,0.0,0.0,22.25,0.62,0.0,0.0,0.0,0.0
2005-05-25 17:00:00,0.0,0.0,0.0,22.05,0.62,0.0,0.0,0.0,0.0
2005-05-25 18:00:00,0.0,0.0,0.0,21.83,0.55,0.0,0.0,0.0,0.0
2005-05-25 19:00:00,0.0,0.0,0.0,21.2,0.76,0.0,0.0,0.0,0.0
2005-05-25 20:00:00,0.0,0.0,0.0,20.62,0.9,0.0,0.0,0.0,0.0
2005-05-25 21:00:00,0.34,14.17,3.27,19.81,1.17,0.0,0.005403001197286151,0.004523081016362911,0.005403001197286151
2005-05-25 22:00:00,3.77,84.54,16.22,19.96,1.03,0.0,0.0599097485699082,0.05015298656378874,0.0599097485699082
2005-05-25 23:00:00,16.37,267.72,29.52,22.7,0.41,0.0,0.26013861646933617,0.21777304775841427,0.26013861646933617
2005-05-26 00:00:00,28.11,423.61,43.05,24.04,0.62,0.0,0.4467010695756285,0.37395237461753356,0.4467010695756285
2005-05-26 01:00:00,39.32,589.27,56.69,24.77,1.03,0.0,0.6248411972861513,0.5230810163629107,0.6248411972861513
2005-05-26 02:00:00,44.82,674.39,70.37,25.53,1.31,0.0,0.7122426872422508,0.5962485033923107,0.7122426872422508
2005-05-26 03:00:00,49.66,750.24,83.66,26.08,1.66,0.0,0.7891559984036184,0.6606358919781827,0.7891559984036184
2005-05-26 04:00:00,44.44,665.79,81.2,26.48,1.72,0.0,0.7062040388452839,0.5911932951975521,0.7062040388452839
2005-05-26 05:00:00,40.72,605.82,67.71,26.25,1.72,0.0,0.6470888492749767,0.541705467606758,0.6470888492749767
2005-05-26 06:00:00,31.56,469.19,54.03,26.04,1.52,0.0,0.5015256405480909,0.4198483437541572,0.5015256405480909
2005-05-26 07:00:00,22.97,349.08,40.41,24.88,0.76,0.0,0.36502040441665556,0.3055740321936943,0.36502040441665556
2005-05-26 08:00:00,10.55,181.41,26.94,25.03,0.07,0.0,0.16765194891579088,0.14034854330184915,0.16765194891579088
2005-05-26 09:00:00,1.88,49.76,13.71,24.7,0.48,0.0,0.02987541838499401,0.025009977384594918,0.02987541838499401
2005-05-26 10:00:00,0.02,6.6,0.85,23.91,0.62,0.0,0.00031782359984036185,0.0002660635891978183,0.00031782359984036185
2005-05-26 11:00:00,0.0,0.0,0.0,23.18,0.48,0.0,0.0,0.0,0.0
2005-05-26 12:00:00,0.0,0.0,0.0,22.59,0.48,0.0,0.0,0.0,0.0
2005-05-26 13:00:00,0.0,0.0,0.0,21.91,0.83,0.0,0.0,0.0,0.0
2005-05-26 14:00:00,0.0,0.0,0.0,21.56,0.9,0.0,0.0,0.0,0.0
2005-05-26 15:00:00,0.0,0.0,0.0,21.35,0.97,0.0,0.0,0.0,0.0
2005-05-26 16:00:00,0.0,0.0,0.0,21.06,0.97,0.0,0.0,0.0,0.0
2005-05-26 17:00:00,0.0,0.0,0.0,21.01,0.9,0.0,0.0,0.0,0.0
2005-05-26 18:00:00,0.0,0.0,0.0,20.88,0.83,0.0,0.0,0.0,0.0
2005-05-26 19:00:00,0.0,0.0,0.0,20.44,0.97,0.0,0.0,0.0,0.0
2005-05-26 20:00:00,0.0,0.0,0.0,19.61,1.1,0.0,0.0,0.0,0.0
2005-05-26 21:00:00,0.36,14.47,3.32,19.46,1.03,0.0,0.005720824797126513,0.004789144605560729,0.005720824797126513
2005-05-26 22:00:00,3.78,84.4,16.26,19.73,0.83,0.0,0.06006866036982838,0.05028601835838765,0.06006866036982838
2005-05-26 23:00:00,16.07,263.51,29.55,22.33,0.41,0.0,0.2553712624717307,0.21378209392044698,0.2553712624717307
2005-05-27 00:00:00,29.77,448.68,43.07,23.84,0.62,0.0,0.47308042836237857,0.3960356525209525,0.47308042836237857
2005-05-27 01:00:00,42.86,640.98,56.7,24.83,1.38,0.0,0.6810959744578955,0.5701742716509246,0.6810959744578955
2005-05-27 02:00:00,42.48,631.22,70.38,25.63,1.79,0.0,0.6750573260609284,0.5651190634561659,0.6750573260609284
2005-05-27 03:00:00,47.88,716.65,83.72,25.74,1.86,0.0,0.7608696980178262,0.636956232539577,0.7608696980178262
2005-05-27 04:00:00,34.33,509.89,81.28,26.16,1.86,0.0,0.545544209125981,0.45669815085805504,0.545544209125981
2005-05-27 05:00:00,40.51,600.15,67.77,25.61,2.07,0.0,0.6437517014766528,0.5389117999201809,0.6437517014766528
2005-05-27 06:00:00,34.22,504.98,54.09,25.36,2.21,0.0,0.5437961793268591,0.45523480111746706,0.5437961793268591
2005-05-27 07:00:00,16.51,252.13,40.47,24.33,1.79,0.0,0.2623633816682187,0.21963549288279902,0.2623633816682187
2005-05-27 08:00:00,6.74,118.52,27.01,23.33,0.34,0.0,0.10710655314620193,0.08966342955966476,0.10710655314620193
2005-05-27 09:00:00,1.49,39.04,13.79,23.13,0.69,0.0,0.023677858188106953,0.01982173739523746,0.023677858188106953
2005-05-27 10:00:00,0.0,4.72,0.95,22.8,0.21,0.0,0.0,0.0,0.0
2005-05-27 11:00:00,0.0,0.0,0.0,22.37,0.69,0.0,0.0,0.0,0.0
2005-05-27 12:00:00,0.0,0.0,0.0,21.82,0.62,0.0,0.0,0.0,0.0
2005-05-27 13:00:00,0.0,0.0,0.0,21.73,0.07,0.0,0.0,0.0,0.0
2005-05-27 14:00:00,0.0,0.0,0.0,21.32,0.69,0.0,0.0,0.0,0.0
2005-05-27 15:00:00,0.0,0.0,0.0,21.16,0.62,0.0,0.0,0.0,0.0
2005-05-27 16:00:00,0.0,0.0,0.0,21.47,0.55,0.0,0.0,0.0,0.0
2005-05-27 17:00:00,0.0,0.0,0.0,20.88,0.69,0.0,0.0,0.0,0.0
2005-05-27 18:00:00,0.0,0.0,0.0,20.69,0.76,0.0,0.0,0.0,0.0
2005-05-27 19:00:00,0.0,0.0,0.0,21.0,0.83,0.0,0.0,0.0,0.0
2005-05-27 20:00:00,0.0,0.0,0.0,20.45,0.97,0.0,0.0,0.0,0.0
2005-05-27 21:00:00,0.41,15.61,3.37,19.9,1.17,0.0,0.006515383796727417,0.005454303578555275,0.006515383796727417
2005-05-27 22:00:00,3.62,83.61,16.3,20.18,1.24,0.0,0.05752607157110549,0.048157509644805106,0.05752607157110549
2005-05-27 23:00:00,16.08,263.12,29.57,22.65,0.9,0.0,0.25553017427165087,0.21391512571504587,0.25553017427165087
2005-05-28 00:00:00,30.34,455.24,43.08,23.94,1.17,0.0,0.4821384009578289,0.4036184648130903,0.4821384009578289
2005-05-28 01:00:00,38.65,574.23,56.71,24.9,1.52,0.0,0.6141941066914992,0.5141678861247838,0.6141941066914992
2005-05-28 02:00:00,42.68,636.78,70.39,25.43,1.66,0.0,0.6782355620593321,0.5677796993481442,0.6782355620593321
2005-05-28 03:00:00,42.69,635.51,83.77,25.86,1.93,0.0,0.6783944738592523,0.5679127311427431,0.6783944738592523
2005-05-28 04:00:00,41.12,608.25,81.36,25.23,2.0,0.0,0.6534453212717839,0.5470267393907143,0.6534453212717839
2005-05-28 05:00:00,33.97,501.03,67.83,25.56,1.79,0.0,0.5398233843288546,0.4519090062524943,0.5398233843288546
2005-05-28 06:00:00,31.4,464.89,54.15,25.44,1.59,0.0,0.4989830517493681,0.4177198350405747,0.4989830517493681
2005-05-28 07:00:00,21.62,329.54,40.54,25.83,1.17,0.0,0.3435673114274312,0.2876147399228416,0.3435673114274312
2005-05-28 08:00:00,10.06,172.07,27.09,25.26,1.17,0.0,0.159865270719702,0.1338299853665026,0.159865270719702
2005-05-28 09:00:00,2.24,55.79,13.88,24.79,1.03,0.0,0.03559624318212053,0.02979912199015565,0.03559624318212053
2005-05-28 10:00:00,0.06,7.74,1.04,24.03,0.69,0.0,0.0009534707995210854,0.0007981907675934548,0.0009534707995210854
2005-05-28 11:00:00,0.0,0.0,0.0,23.28,0.55,0.0,0.0,0.0,0.0
2005-05-28 12:00:00,0.0,0.0,0.0,22.93,0.34,0.0,0.0,0.0,0.0
2005-05-28 13:00:00,0.0,0.0,0.0,22.74,0.34,0.0,0.0,0.0,0.0
2005-05-28 14:00:00,0.0,0.0,0.0,22.35,0.48,0.0,0.0,0.0,0.0
2005-05-28 15:00:00,0.0,0.0,0.0,22.18,0.48,0.0,0.0,0.0,0.0
2005-05-28 16:00:00,0.0,0.0,0.0,21.92,0.62,0.0,0.0,0.0,0.0
2005-05-28 17:00:00,0.0,0.0,0.0,21.84,0.62,0.0,0.0,0.0,0.0
2005-05-28 18:00:00,0.0,0.0,0.0,21.6,0.76,0.0,0.0,0.0,0.0
2005-05-28 19:00:00,0.0,0.0,0.0,22.06,0.62,0.0,0.0,0.0,0.0
2005-05-28 20:00:00,0.0,0.0,0.0,22.1,0.62,0.0,0.0,0.0,0.0
2005-05-28 21:00:00,0.23,11.89,3.41,21.09,0.9,0.0,0.0036549713981641613,0.0030597312757749103,0.0036549713981641613
2005-05-28 22:00:00,3.98,84.04,16.33,21.45,0.62,0.0,0.063246896368232,0.052946654250365835,0.063246896368232
2005-05-28 23:00:00,14.32,236.41,29.59,22.96,0.62,0.0,0.22756169748569907,0.1905015298656379,0.22756169748569907
2005-05-29 00:00:00,26.55,398.97,43.09,24.06,1.03,0.0,0.4219108287880803,0.35319941466010374,0.4219108287880803
2005-05-29 01:00:00,39.62,592.21,56.71,24.81,1.1,0.0,0.6296085512837567,0.5270719702008779,0.6296085512837567
2005-05-29 02:00:00,37.97,566.68,70.39,25.76,1.24,0.0,0.6033881042969269,0.505121724092058,0.6033881042969269
2005-05-29 03:00:00,40.82,609.2,83.82,25.62,1.31,0.0,0.6486779672741785,0.5430357855527471,0.6486779672741785
2005-05-29 04:00:00,37.83,562.65,81.44,26.12,1.45,0.0,0.6011633390980443,0.5032592789676732,0.6011633390980443
2005-05-29 05:00:00,36.45,544.81,67.89,25.14,0.76,0.0,0.5792335107090595,0.48490089131302383,0.5792335107090595
2005-05-29 06:00:00,30.08,448.05,54.21,24.93,0.97,0.0,0.47800669415990416,0.4001596381535187,0.47800669415990416
2005-05-29 07:00:00,24.38,370.12,40.61,25.13,0.97,0.0,0.38742696820540107,0.3243315152321405,0.38742696820540107
2005-05-29 08:00:00,11.4,197.56,27.16,24.95,0.76,0.0,0.18115945190900623,0.15165624584275642,0.18115945190900623
2005-05-29 09:00:00,2.08,51.42,13.96,24.79,0.97,0.0,0.03305365438339763,0.0276706132765731,0.03305365438339763
2005-05-29 10:00:00,0.02,6.56,1.14,24.13,0.69,0.0,0.00031782359984036185,0.0002660635891978183,0.00031782359984036185
2005-05-29 11:00:00,0.0,0.0,0.0,23.73,0.97,0.0,0.0,0.0,0.0
2005-05-29 12:00:00,0.0,0.0,0.0,23.28,0.97,0.0,0.0,0.0,0.0
2005-05-29 13:00:00,0.0,0.0,0.0,22.84,0.62,0.0,0.0,0.0,0.0
2005-05-29 14:00:00,0.0,0.0,0.0,23.29,0.21,0.0,0.0,0.0,0.0
2005-05-29 15:00:00,0.0,0.0,0.0,23.42,0.07,0.0,0.0,0.0,0.0
2005-05-29 16:00:00,0.0,0.0,0.0,23.01,0.07,0.0,0.0,0.0,0.0
2005-05-29 17:00:00,0.0,0.0,0.0,22.69,0.14,0.0,0.0,0.0,0.0
2005-05-29 18:00:00,0.0,0.0,0.0,22.01,0.41,0.0,0.0,0.0,0.0
2005-05-29 19:00:00,0.0,0.0,0.0,21.99,0.62,0.0,0.0,0.0,0.0
2005-05-29 20:00:00,0.0,0.0,0.0,22.49,0.48,0.0,0.0,0.0,0.0
2005-05-29 21:00:00,0.29,13.2,3.45,22.08,0.48,0.0,0.004608442197685246,0.0038579220433683646,0.004608442197685246
2005-05-29 22:00:00,3.37,73.55,16.35,22.16,0.41,0.0,0.053553276573100966,0.04483171477983238,0.053553276573100966
2005-05-29 23:00:00,12.17,203.45,29.61,23.11,0.14,0.0,0.1933956605028602,0.16189969402687243,0.1933956605028602
2005-05-30 00:00:00,22.52,339.75,43.09,23.41,0.41,0.0,0.3578693734202474,0.29958760143674334,0.3578693734202474
2005-05-30 01:00:00,26.78,398.43,56.71,24.85,0.62,0.0,0.4255658001862445,0.3562591459358787,0.4255658001862445
2005-05-30 02:00:00,37.44,559.48,70.39,25.22,0.9,0.0,0.5949657789011573,0.4980710389783158,0.5949657789011573
2005-05-30 03:00:00,43.36,653.7,83.85,25.68,0.97,0.0,0.6890415644539044,0.57682586138087,0.6890415644539044
2005-05-30 04:00:00,42.9,644.44,81.52,26.03,1.31,0.0,0.6817316216575761,0.5707063988293202,0.6817316216575761
2005-05-30 05:00:00,35.01,521.37,67.95,26.13,1.31,0.0,0.5563502115205534,0.4657443128907809,0.5563502115205534
2005-05-30 06:00:00,28.1,420.08,54.27,26.02,1.03,0.0,0.44654215777570844,0.3738193428229347,0.44654215777570844
2005-05-30 07:00:00,13.14,206.7,40.67,25.32,0.21,0.0,0.20881010509511772,0.1748037781029666,0.20881010509511772
2005-05-30 08:00:00,8.38,146.97,27.23,24.58,0.69,0.0,0.1331680883331116,0.11148064387388587,0.1331680883331116
2005-05-30 09:00:00,1.83,45.71,14.04,23.98,0.76,0.0,0.029080859385393107,0.024344818411600373,0.029080859385393107
2005-05-30 10:00:00,0.01,6.16,1.23,23.47,0.9,0.0,0.00015891179992018093,0.00013303179459890914,0.00015891179992018093
2005-05-30 11:00:00,0.0,0.0,0.0,22.82,0.83,0.0,0.0,0.0,0.0
2005-05-30 12:00:00,0.0,0.0,0.0,22.4,0.9,0.0,0.0,0.0,0.0
2005-05-30 13:00:00,0.0,0.0,0.0,22.19,0.9,0.0,0.0,0.0,0.0
2005-05-30 14:00:00,0.0,0.0,0.0,21.82,0.97,0.0,0.0,0.0,0.0
2005-05-30 15:00:00,0.0,0.0,0.0,21.69,0.97,0.0,0.0,0.0,0.0
2005-05-30 16:00:00,0.0,0.0,0.0,21.76,0.83,0.0,0.0,0.0,0.0
2005-05-30 17:00:00,0.0,0.0,0.0,21.71,0.83,0.0,0.0,0.0,0.0
2005-05-30 18:00:00,0.0,0.0,0.0,21.16,0.97,0.0,0.0,0.0,0.0
2005-05-30 19:00:00,0.0,0.0,0.0,21.42,0.97,0.0,0.0,0.0,0.0
2005-05-30 20:00:00,0.0,0.0,0.0,21.57,0.76,0.0,0.0,0.0,0.0
2005-05-30 21:00:00,0.32,13.82,3.49,21.62,0.69,0.0,0.00508517759744579,0.0042570174271650925,0.00508517759744579
2005-05-30 22:00:00,3.58,75.9,16.38,21.84,0.34,0.0,0.05689042437142477,0.047625382466409474,0.05689042437142477
2005-05-30 23:00:00,13.3,218.18,29.62,22.9,0.55,0.0,0.21135269389384062,0.17693228681654916,0.21135269389384062
2005-05-31 00:00:00,24.58,367.9,43.1,23.49,1.31,0.0,0.3906052042038046,0.3269921511241186,0.3906052042038046
2005-05-31 01:00:00,31.98,470.88,56.71,24.29,1.59,0.0,0.5081999361447386,0.42543567912731145,0.5081999361447386
2005-05-31 02:00:00,19.74,294.29,70.39,24.62,1.93,0.0,0.3136918930424371,0.2626047625382466,0.3136918930424371
2005-05-31 03:00:00,30.54,449.21,83.88,24.02,1.72,0.0,0.4853166369562325,0.4062791007050685,0.4853166369562325
2005-05-31 04:00:00,37.99,558.61,81.59,24.45,1.66,0.0,0.6037059278967672,0.5053877876812558,0.6037059278967672
2005-05-31 05:00:00,34.85,513.71,68.0,25.07,1.86,0.0,0.5538076227218305,0.46361580417719833,0.5538076227218305
2005-05-31 06:00:00,23.91,354.8,54.33,24.19,1.66,0.0,0.3799581136091526,0.31807902088599177,0.3799581136091526
2005-05-31 07:00:00,12.07,189.23,40.74,23.78,0.76,0.0,0.1918065425036584,0.16056937608088334,0.1918065425036584
2005-05-31 08:00:00,4.69,84.37,27.3,23.64,0.55,0.0,0.07452963416256486,0.06239191166688839,0.07452963416256486
2005-05-31 09:00:00,2.06,44.62,14.12,23.02,0.97,0.0,0.03273583078355727,0.027404549687375282,0.03273583078355727
2005-05-31 10:00:00,0.0,4.46,1.32,22.38,0.62,0.0,0.0,0.0,0.0
2005-05-31 11:00:00,0.0,0.0,0.0,22.09,0.41,0.0,0.0,0.0,0.0
2005-05-31 12:00:00,0.0,0.0,0.0,22.12,0.55,0.0,0.0,0.0,0.0
2005-05-31 13:00:00,0.0,0.0,0.0,22.74,0.07,0.0,0.0,0.0,0.0
2005-05-31 14:00:00,0.0,0.0,0.0,22.57,0.21,0.0,0.0,0.0,0.0
2005-05-31 15:00:00,0.0,0.0,0.0,21.84,0.69,0.0,0.0,0.0,0.0
2005-05-31 16:00:00,0.0,0.0,0.0,21.8,0.62,0.0,0.0,0.0,0.0
2005-05-31 17:00:00,0.0,0.0,0.0,21.76,0.62,0.0,0.0,0.0,0.0
2005-05-31 18:00:00,0.0,0.0,0.0,21.47,0.69,0.0,0.0,0.0,0.0
2005-05-31 19:00:00,0.0,0.0,0.0,21.58,0.83,0.0,0.0,0.0,0.0
2005-05-31 20:00:00,0.0,0.0,0.0,22.56,0.34,0.0,0.0,0.0,0.0
2005-05-31 21:00:00,0.11,9.01,3.52,22.37,0.48,0.0,0.00174802979912199,0.0014633497405880005,0.00174802979912199
2005-05-31 22:00:00,2.83,60.72,16.4,22.18,0.69,0.0,0.0449720393774112,0.037647997871491284,0.0449720393774112
2005-05-31 23:00:00,13.29,212.39,29.63,22.51,0.55,0.0,0.21119378209392042,0.17679925502195024,0.21119378209392042
2005-06-01 00:00:00,22.62,342.8,43.09,23.41,0.0,0.0,0.35945849141944924,0.3009179193827325,0.35945849141944924
2005-06-01 01:00:00,28.72,430.54,56.7,24.88,0.0,0.0,0.4563946893707596,0.38206731408806704,0.4563946893707596
2005-06-01 02:00:00,44.09,659.17,70.38,25.59,1.52,0.0,0.7006421258480777,0.5865371823865905,0.7006421258480777
2005-06-01 03:00:00,49.34,737.71,83.9,26.61,2.48,0.0,0.7840708208061726,0.6563788745510177,0.7840708208061726
2005-06-01 04:00:00,45.2,670.0,81.67,26.87,2.97,0.0,0.7182813356392177,0.6013037115870693,0.7182813356392177
2005-06-01 05:00:00,35.98,529.19,68.06,26.2,2.9,0.0,0.5717646561128109,0.47864839696687506,0.5717646561128109
2005-06-01 06:00:00,29.48,434.16,54.39,24.88,2.34,0.0,0.4684719861646933,0.39217773047758414,0.4684719861646933
2005-06-01 07:00:00,18.3,278.54,40.8,25.42,2.21,0.0,0.29080859385393104,0.24344818411600372,0.29080859385393104
2005-06-01 08:00:00,9.67,165.09,27.38,24.38,1.52,0.0,0.15366771052281492,0.12864174537714512,0.15366771052281492
2005-06-01 09:00:00,2.62,61.07,14.2,24.73,1.45,0.0,0.0416348915790874,0.0348543301849142,0.0416348915790874
2005-06-01 10:00:00,0.09,8.44,1.41,24.58,0.62,0.0,0.0014302061992816281,0.0011972861513901822,0.0014302061992816281
2005-06-01 11:00:00,0.0,0.0,0.0,23.83,0.41,0.0,0.0,0.0,0.0
2005-06-01 12:00:00,0.0,0.0,0.0,23.08,0.76,0.0,0.0,0.0,0.0
2005-06-01 13:00:00,0.0,0.0,0.0,22.03,1.1,0.0,0.0,0.0,0.0
2005-06-01 14:00:00,0.0,0.0,0.0,21.32,1.31,0.0,0.0,0.0,0.0
2005-06-01 15:00:00,0.0,0.0,0.0,20.81,1.31,0.0,0.0,0.0,0.0
2005-06-01 16:00:00,0.0,0.0,0.0,20.31,1.59,0.0,0.0,0.0,0.0
2005-06-01 17:00:00,0.0,0.0,0.0,19.91,1.59,0.0,0.0,0.0,0.0
2005-06-01 18:00:00,0.0,0.0,0.0,19.73,1.59,0.0,0.0,0.0,0.0
2005-06-01 19:00:00,0.0,0.0,0.0,20.09,1.45,0.0,0.0,0.0,0.0
2005-06-01 20:00:00,0.0,0.0,0.0,20.03,1.59,0.0,0.0,0.0,0.0
2005-06-01 21:00:00,0.33,13.86,3.54,19.9,1.59,0.0,0.0052440893973659695,0.004390049221764001,0.0052440893973659695
2005-06-01 22:00:00,3.35,73.61,16.41,20.43,1.45,0.0,0.05323545297326061,0.04456565119063456,0.05323545297326061
2005-06-01 23:00:00,12.94,211.64,29.64,23.41,1.03,0.0,0.2056318690967141,0.17214314221098842,0.2056318690967141
2005-06-02 00:00:00,23.42,353.68,43.09,24.84,1.17,0.0,0.3721714354130637,0.3115604629506452,0.3721714354130637
2005-06-02 01:00:00,35.4,524.85,56.69,25.3,1.59,0.0,0.5625477717174404,0.4709325528801383,0.5625477717174404
2005-06-02 02:00:00,39.79,589.16,70.37,25.96,2.14,0.0,0.6323100518823999,0.5293335107090594,0.6323100518823999
2005-06-02 03:00:00,38.97,574.66,83.91,26.14,2.55,0.0,0.6192792842889451,0.5184249035519489,0.6192792842889451
2005-06-02 04:00:00,36.0,530.18,81.74,25.82,2.55,0.0,0.5720824797126512,0.4789144605560729,0.5720824797126512
2005-06-02 05:00:00,27.58,406.99,68.12,25.85,2.76,0.0,0.4382787441798589,0.3669016895037914,0.4382787441798589
2005-06-02 06:00:00,17.45,264.65,54.45,25.21,2.14,0.0,0.2773010908607157,0.23214048157509642,0.2773010908607157
2005-06-02 07:00:00,9.44,152.01,40.87,24.78,1.45,0.0,0.15001273912465077,0.1255820141013702,0.15001273912465077
2005-06-02 08:00:00,3.78,70.6,27.45,24.37,1.38,0.0,0.06006866036982838,0.05028601835838765,0.06006866036982838
2005-06-02 09:00:00,1.24,30.78,14.28,23.2,1.79,0.0,0.019705063190102436,0.016495942530264734,0.019705063190102436
2005-06-02 10:00:00,0.0,4.98,1.5,22.37,1.93,0.0,0.0,0.0,0.0
2005-06-02 11:00:00,0.0,0.0,0.0,21.62,2.14,0.0,0.0,0.0,0.0
2005-06-02 12:00:00,0.0,0.0,0.0,21.56,2.0,0.0,0.0,0.0,0.0
